Glacier-specific geodetic mass balance (m w.e. a-1) 2000_2020/ according to Hugonnet et al. (2021)
ID=1: measured, ID=2: regional mean
RGI-ID  Area  lat  lon  B  errB  ID
RGI60-10.03483     1.43906   55.670364  157.755084   -0.620    0.185  1
RGI60-10.02714     1.43594   48.637924   90.974065   -0.688    0.162  1
RGI60-10.02124     1.42921   48.982828   87.626768   -0.332    0.172  1
RGI60-10.04163     1.42650   57.912624  160.694620   -0.102    0.150  1
RGI60-10.02867     1.42578   49.576634   91.405899   -0.677    0.169  1
RGI60-10.03655     1.42531   58.652905  161.214655   -0.555    0.170  1
RGI60-10.03349     1.42509   62.378452  141.318171   -1.097    0.233  1
RGI60-10.01847     1.42273   49.893448   87.738876   -0.485    0.176  1
RGI60-10.02893     1.42254   46.627372   93.584966   -0.382    0.188  1
RGI60-10.01975     1.41781   49.076896   87.789406   -0.306    0.181  1
RGI60-10.03587     1.41750   59.121278  161.711473   -1.007    0.243  1
RGI60-10.03251     1.41328   62.622499  140.937778   -0.652    0.175  1
RGI60-10.04220     1.40940   57.741114  160.525834   -0.278    0.153  1
RGI60-10.03394     1.40310   62.177050  141.274039   -0.771    0.193  1
RGI60-10.01478     1.40258   49.146067   87.536768   -0.438    0.179  1
RGI60-10.00830     1.38752   49.860405   87.355160   -0.348    0.158  1
RGI60-10.02970     1.38103   52.513593   98.794808   -0.467    0.154  1
RGI60-10.03968     1.37610   56.696239  159.674058   -0.191    0.149  1
RGI60-10.03909     1.37297   53.262442  158.836500   -0.200    0.137  1
RGI60-10.04355     1.37250   54.831134  161.686045   -1.484    0.270  1
RGI60-10.03923     1.36801   53.332712  158.720283   -0.213    0.143  1
RGI60-10.01760     1.36040   49.853402   87.648884   -0.236    0.151  1
RGI60-10.02019     1.34910   49.028631   88.077964   -0.728    0.197  1
RGI60-10.03300     1.34010   62.715989  140.688920   -0.984    0.248  1
RGI60-10.02683     1.33643   48.692172   90.716743   -0.183    0.148  1
RGI60-10.03714     1.33470   58.547591  161.034422   -0.336    0.168  1
RGI60-10.03397     1.32480   62.164942  141.297525   -0.919    0.203  1
RGI60-10.03344     1.32158   62.428852  141.336471   -0.494    0.176  1
